,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
sexy,0.9441410303115845,0.9284930229187012,0.0,0.0,0.0,0.0,0.0,0.9028638601303101,0.0,0.0,0.0,0.9591251015663147,0.0,0.0,0.0,0.8731034994125366,0.8923470973968506,0.0,0.0,0.0,0.0,0.0,0.8781614303588867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8601807355880737,0.0,0.0,0.0,0.9398616552352905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8712061643600464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9461309909820557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8908671140670776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9180400371551514,0.8943808078765869,0.8840501308441162,0.0,0.0,0.0,0.0,0.0,0.0,0.9117392301559448,0.9489331245422363,0.9844525456428528,0.9631816744804382,0.923802375793457,0.0,0.0,0.0,0.0,0.969032883644104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9268627166748047,0.0,0.0,0.8061579465866089,0.0,0.9352450966835022,0.0,0.9014280438423157,0.8989514112472534,0.8746302127838135,0.0,0.9768416881561279,0.9257639646530151,0.0,0.0,0.0,0.9415731430053711,0.0,0.0,0.0,0.0,0.0,0.7816617488861084,0.0,0.9326841235160828,0.0,0.0,0.0,0.9339533448219299,0.972563624382019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8642926216125488,0.8326085805892944,0.9360266327857971,0.0,0.9393914341926575,0.0,0.9035332202911377,0.9469661712646484,0.0,0.8299849033355713,0.0,0.0,0.9469331502914429,0.0,0.9500287771224976,0.0,0.8034006357192993,0.0,0.0,0.0,0.0
young,0.9432515501976013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9148101210594177,0.9019123911857605,0.0,0.9261237978935242,0.9331449270248413,0.8664554953575134,0.0,0.0,0.0,0.9225623607635498,0.80119788646698,0.882817268371582,0.8439770936965942,0.0,0.0,0.9020389318466187,0.0,0.0,0.0,0.879387378692627,0.0,0.0,0.9290225505828857,0.9150220155715942,0.8675320744514465,0.0,0.8973226547241211,0.0,0.0,0.964383602142334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8594375848770142,0.0,0.0,0.8559554815292358,0.0,0.0,0.8633748292922974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8305181264877319,0.8237984776496887,0.0,0.8191008567810059,0.8225204944610596,0.925484836101532,0.934769868850708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8224179148674011,0.0,0.9257491230964661,0.0,0.0,0.8604714870452881,0.9059184789657593,0.9233208894729614,0.0,0.0,0.0,0.9027705192565918,0.8860628604888916,0.0,0.0,0.8925214409828186,0.9601535797119141,0.0,0.0,0.960425853729248,0.0,0.0,0.0,0.0,0.0,0.8704026937484741,0.9563730955123901,0.9681724309921265,0.9786394238471985,0.9179915189743042,0.8718584775924683,0.0,0.0,0.0,0.0,0.8590717911720276,0.0,0.0,0.9647645950317383,0.0,0.9526308178901672,0.0,0.0,0.0,0.8739780783653259,0.0,0.0,0.916039228439331,0.0,0.0,0.0,0.9881255626678467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.808407187461853,0.0,0.0,0.0,0.0,0.0,0.9609677195549011,0.0,0.0,0.0,0.8886454105377197,0.9598276615142822,0.9014130234718323,0.0,0.9332853555679321,0.9291046857833862,0.9349527359008789,0.0,0.0,0.0,0.0,0.9377012848854065,0.0,0.0,0.0,0.0,0.0,0.943560004234314,0.9492210149765015,0.795301079750061,0.0,0.9422927498817444,0.0,0.0,0.0,0.0,0.0,0.9117012619972229,0.0,0.0,0.0,0.8597844839096069,0.0,0.0,0.0,0.0
pretty,0.932002067565918,0.8885167241096497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9552180171012878,0.9452988505363464,0.0,0.0,0.9107900261878967,0.0,0.0,0.0,0.0,0.8646944761276245,0.9266359210014343,0.8730170726776123,0.0,0.0,0.0,0.0,0.9144335985183716,0.0,0.8894549608230591,0.0,0.9471006989479065,0.0,0.9325590133666992,0.8801115155220032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8331947326660156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501913547515869,0.0,0.9537197947502136,0.0,0.0,0.0,0.9138009548187256,0.9242143630981445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9451439380645752,0.9611174464225769,0.0,0.0,0.9458695650100708,0.0,0.0,0.0,0.0,0.0,0.0,0.9373667240142822,0.9413971900939941,0.9657832384109497,0.966343879699707,0.886147141456604,0.0,0.0,0.0,0.0,0.9162743091583252,0.0,0.8607977628707886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9132925271987915,0.9099754095077515,0.0,0.0,0.0,0.9794284701347351,0.0,0.0,0.0,0.0,0.0,0.9223957061767578,0.0,0.0,0.0,0.0,0.892442524433136,0.0,0.8260568380355835,0.8908308148384094,0.0,0.0,0.0,0.9048627614974976,0.9553453922271729,0.0,0.0,0.920573353767395,0.9574079513549805,0.963352620601654,0.7805377244949341,0.0,0.0,0.0,0.9401154518127441,0.8997710347175598,0.0,0.8183228373527527,0.8410619497299194,0.0,0.9663954973220825,0.8516995906829834,0.932003378868103,0.0,0.9472123384475708,0.9585923552513123,0.0,0.0,0.0,0.9200697541236877,0.0,0.0,0.0,0.0,0.8338695764541626,0.0,0.0,0.0,0.9502977132797241
cute,0.9280334711074829,0.8515642881393433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9540005922317505,0.9543980360031128,0.0,0.0,0.9115784764289856,0.0,0.0,0.0,0.9281631112098694,0.7867045402526855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8261736631393433,0.8262695074081421,0.0,0.9344272613525391,0.0,0.9169458150863647,0.8799692988395691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8967432975769043,0.0,0.0,0.0,0.0,0.9240223169326782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9276555776596069,0.9514909982681274,0.0,0.0,0.0,0.0,0.8973260521888733,0.0,0.0,0.0,0.0,0.0,0.9089114665985107,0.0,0.8861647844314575,0.0,0.0,0.0,0.0,0.0,0.8746161460876465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8443325161933899,0.9108990430831909,0.0,0.0,0.7465303540229797,0.9642924666404724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.939423143863678,0.0,0.0,0.0,0.0,0.9010082483291626,0.9283273220062256,0.0,0.0,0.0,0.0,0.9019888639450073,0.0,0.0,0.0,0.0,0.0,0.8675605058670044,0.0,0.7856183052062988,0.0,0.9152172207832336,0.9538589715957642,0.0,0.0,0.0,0.8857461214065552,0.0,0.0,0.0,0.0,0.7849772572517395,0.0,0.0,0.0,0.0
glamour,0.9266178607940674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9338124990463257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8684661388397217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9592859745025635,0.9431892037391663,0.8894258737564087,0.0,0.0,0.0,0.0,0.9352893233299255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8283282518386841,0.0,0.9255926609039307,0.0,0.0,0.9634032249450684,0.891624927520752,0.0,0.9617082476615906,0.900545597076416,0.0,0.0,0.0,0.9164337515830994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.897769570350647,0.0,0.0,0.0,0.9159358739852905,0.948252260684967,0.0,0.0,0.0,0.0,0.9048460125923157,0.0,0.0,0.0,0.866996169090271,0.0,0.952579140663147,0.0,0.9057695865631104,0.0,0.0,0.9384368658065796,0.0,0.869916558265686,0.8663630485534668,0.8851932287216187,0.9232214689254761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hair,0.9241061210632324,0.8755120038986206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.917707085609436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8939446210861206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9284954071044922,0.0,0.0,0.0,0.9216859340667725,0.8928768038749695,0.0,0.0,0.0,0.0,0.0,0.9139140844345093,0.0,0.9096141457557678,0.9456864595413208,0.0,0.8829324245452881,0.9153215885162354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9221129417419434,0.9616047143936157,0.8802245855331421,0.0,0.0,0.0,0.0,0.0,0.8839172124862671,0.8264532089233398,0.0,0.0,0.0,0.905629575252533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9764125347137451,0.0,0.0,0.0,0.8386563658714294,0.0,0.96073979139328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8706186413764954,0.0,0.0,0.0,0.8910894393920898,0.0,0.0,0.0,0.0,0.0,0.9445368051528931,0.0,0.0,0.0,0.0,0.9102909564971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9008371829986572,0.8545643091201782,0.0,0.9177532196044922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8699755668640137,0.0,0.0,0.0,0.0
studio,0.9162790179252625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8122761845588684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7516160011291504,0.8426743149757385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8827083706855774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
people,0.9017900228500366,0.8917767405509949,0.9665855169296265,0.9745371341705322,0.0,0.8914003968238831,0.9899396896362305,0.9656974673271179,0.9138356447219849,0.9899646043777466,0.0,0.0,0.962485671043396,0.0,0.9075747728347778,0.9324618577957153,0.0,0.9913852214813232,0.9935223460197449,0.9873014688491821,0.9302953481674194,0.7872700691223145,0.9628043174743652,0.9763841032981873,0.0,0.9529262781143188,0.8971607685089111,0.9486050605773926,0.0,0.9345169067382812,0.9013762474060059,0.9417504072189331,0.0,0.9636679887771606,0.0,0.0,0.9853025674819946,0.9785126447677612,0.9859996438026428,0.935579776763916,0.951031506061554,0.9467179775238037,0.0,0.9680337905883789,0.9774622917175293,0.9770970344543457,0.0,0.0,0.0,0.0,0.9437851309776306,0.9550062417984009,0.826228141784668,0.910405158996582,0.9684747457504272,0.8419098854064941,0.9595416784286499,0.9726508259773254,0.0,0.0,0.9806653261184692,0.9763654470443726,0.9752916693687439,0.9690670967102051,0.9768646359443665,0.0,0.0,0.9778540134429932,0.9967962503433228,0.9740992784500122,0.9285656213760376,0.9261474609375,0.9419703483581543,0.0,0.0,0.0,0.9935550689697266,0.9868026375770569,0.0,0.0,0.9762414693832397,0.9672220945358276,0.9257053136825562,0.9767952561378479,0.9742199182510376,0.963003396987915,0.0,0.988406777381897,0.9845074415206909,0.0,0.0,0.9941563606262207,0.9022363424301147,0.0,0.9709261059761047,0.9794410467147827,0.9034245014190674,0.0,0.8419098854064941,0.9700009822845459,0.9692673683166504,0.9619796276092529,0.906349778175354,0.9906790256500244,0.9472934603691101,0.9836012125015259,0.9938032627105713,0.0,0.9236412048339844,0.8562060594558716,0.9150693416595459,0.0,0.9680331945419312,0.977486789226532,0.9777206182479858,0.9505208730697632,0.9863106608390808,0.9943874478340149,0.9879933595657349,0.9933747053146362,0.8958996534347534,0.9738045930862427,0.0,0.9163427352905273,0.0,0.9503421783447266,0.9713420867919922,0.9913852214813232,0.9935223460197449,0.9419360756874084,0.0,0.9906301498413086,0.9586969017982483,0.948406457901001,0.8864314556121826,0.9643499851226807,0.9680337905883789,0.9873014688491821,0.9809962511062622,0.9788067936897278,0.9877395629882812,0.9330873489379883,0.0,0.935579776763916,0.9272069931030273,0.9703656435012817,0.0,0.9917114973068237,0.9847275018692017,0.975684404373169,0.9843926429748535,0.9799466133117676,0.9096510410308838,0.9726303219795227,0.9887744784355164,0.984342098236084,0.9733924865722656,0.9172406196594238,0.9733889102935791,0.932159960269928,0.9568475484848022,0.9689605832099915,0.9794842004776001,0.9637411236763,0.9821597337722778,0.956784725189209,0.9574951529502869,0.9917317628860474,0.9612207412719727,0.0,0.0,0.9202533960342407,0.940606951713562,0.9922376871109009,0.9911390542984009,0.9703152179718018,0.9861515760421753,0.9800113439559937,0.9539718627929688,0.9800150394439697,0.9939345717430115,0.9057867527008057,0.939705491065979,0.963797390460968,0.983896017074585,0.0,0.0,0.9675387144088745,0.9434640407562256,0.9739922285079956,0.9737738966941833,0.9769921898841858,0.9692238569259644,0.9758070707321167,0.9062774777412415,0.9687087535858154,0.9669791460037231,0.9810747504234314,0.969894528388977,0.9630374908447266
attractive,0.8925783634185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9283654093742371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hairdo,0.8668773174285889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sky,0.0,0.9774464964866638,0.9470442533493042,0.8672963380813599,0.0,0.0,0.0,0.9208576679229736,0.9371592998504639,0.0,0.9491784572601318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9322060942649841,0.0,0.0,0.9227057099342346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9353933334350586,0.0,0.0,0.980619490146637,0.9837136268615723,0.9018834829330444,0.9638737440109253,0.0,0.0,0.9700392484664917,0.9885376691818237,0.0,0.0,0.9572309255599976,0.0,0.0,0.9911924600601196,0.9498552083969116,0.9266886115074158,0.9429676532745361,0.0,0.910497784614563,0.9510468244552612,0.9236400127410889,0.962206244468689,0.9284858703613281,0.8934283256530762,0.9755959510803223,0.0,0.0,0.9300141930580139,0.0,0.0,0.0,0.0,0.0,0.9163681268692017,0.8969161510467529,0.8944494724273682,0.0,0.956623375415802,0.9546859264373779,0.9954335689544678,0.9612080454826355,0.8888957500457764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862221360206604,0.978020429611206,0.9539130926132202,0.9065243005752563,0.0,0.8931758403778076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9067433476448059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9101321697235107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8946839570999146,0.9198336601257324,0.0,0.0,0.9005299806594849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9837136268615723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8739109635353088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9126026630401611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8889689445495605,0.0,0.0,0.0,0.0,0.0
summer,0.0,0.9737002849578857,0.0,0.8806751370429993,0.9617379903793335,0.9467126131057739,0.0,0.0,0.0,0.8712186813354492,0.9187657833099365,0.9912270903587341,0.0,0.997139573097229,0.9613857269287109,0.9491750597953796,0.992469310760498,0.0,0.8949340581893921,0.9196184873580933,0.0,0.8244929313659668,0.9607645869255066,0.9444799423217773,0.9902195334434509,0.0,0.9953302145004272,0.9214261770248413,0.9969972372055054,0.947833776473999,0.9572271108627319,0.9143510460853577,0.9429436922073364,0.9179677963256836,0.8759130239486694,0.955429196357727,0.8789545297622681,0.8667232990264893,0.988944411277771,0.8835757970809937,0.8765951991081238,0.0,0.0,0.9839646220207214,0.9173147678375244,0.9601390957832336,0.0,0.9876807928085327,0.9903140068054199,0.9754691123962402,0.8824127912521362,0.0,0.0,0.0,0.9397032856941223,0.8976629972457886,0.0,0.97295743227005,0.0,0.9634125828742981,0.0,0.0,0.0,0.0,0.0,0.9870806932449341,0.0,0.9314987659454346,0.0,0.9959976673126221,0.9563512802124023,0.988404393196106,0.9517485499382019,0.973914384841919,0.9907811880111694,0.9755796790122986,0.0,0.9722405076026917,0.8882561922073364,0.9389222264289856,0.0,0.879207193851471,0.9734513759613037,0.0,0.8417969942092896,0.9482582807540894,0.0,0.0,0.9205321073532104,0.9918705224990845,0.916937530040741,0.0,0.9646731615066528,0.9675464630126953,0.9643881320953369,0.0,0.9528225064277649,0.9604576826095581,0.8976629972457886,0.0,0.0,0.9091243743896484,0.0,0.0,0.9271001815795898,0.0,0.0,0.993053674697876,0.9831502437591553,0.962436318397522,0.8251544237136841,0.9382913112640381,0.9515361189842224,0.8924733400344849,0.0,0.9707460403442383,0.0,0.0,0.0,0.0,0.9122540950775146,0.9300776720046997,0.0,0.0,0.0,0.0,0.0,0.0,0.8949340581893921,0.0,0.9833293557167053,0.8747081756591797,0.0,0.8799283504486084,0.9496424198150635,0.9170037508010864,0.9839646220207214,0.9196184873580933,0.0,0.8643301725387573,0.8723047971725464,0.0,0.9666322469711304,0.8835757970809937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625699520111084,0.0,0.891546368598938,0.0,0.790077269077301,0.0,0.0,0.0,0.0,0.0,0.9704772233963013,0.0,0.8818885087966919,0.9698415994644165,0.0,0.0,0.0,0.9076991081237793,0.9232051968574524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9692969918251038,0.9904881715774536,0.9122520089149475,0.0,0.0,0.0,0.0,0.0,0.0,0.972936749458313,0.0,0.0,0.0,0.8946535587310791,0.9223536252975464
wind,0.0,0.9614397287368774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8859161734580994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8968304395675659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499104022979736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9362853765487671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
